CID,Type,Impact,Status,First Detected,Owner,Classification,Severity,Action,Component,Category,File,Function,CWE
642226,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/systemLogin/form/modalAction.tsx,ModalAction,476
642216,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/systemLogin/form/modalAction.tsx,handleChange,476
641846,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/roles/form/table.tsx,<anonymous>,476
641955,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/roles/form/modalPermission.tsx,<anonymous>,476
641810,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/roles/form/modalPermission.tsx,<anonymous>,476
642061,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/group/(menu)/tso/form/tableHistory.tsx,<anonymous>,476
641840,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/group/(menu)/tso/form/table.tsx,<anonymous>,476
642193,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/group/(menu)/tso/form/modalAction.tsx,renderValue,476
641961,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/group/(menu)/shippers/form/tableHistory.tsx,<anonymous>,476
642220,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/group/(menu)/shippers/form/table.tsx,<anonymous>,476
642112,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/group/(menu)/shippers/form/modalTransfer.tsx,handleChange,476
641859,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/group/(menu)/shippers/form/modalDivision.tsx,<anonymous>,476
641876,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/group/(menu)/shippers/form/modalAction.tsx,<anonymous>,476
641785,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/group/(menu)/other/form/tableHistory.tsx,<anonymous>,476
641837,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/auditLog/page.tsx,<anonymous>,476
642209,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/auditLog/form/table.tsx,<anonymous>,1025
641868,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/auditLog/form/table.tsx,<anonymous>,1025
642139,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/uxui/(menu)/userGuide/page.tsx,cell,1025
641851,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/uxui/(menu)/userGuide/page.tsx,cell,1025
642210,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/uxui/(menu)/userGuide/form/tableHistory.tsx,<anonymous>,1025
641879,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/uxui/(menu)/userGuide/form/tableHistory.tsx,<anonymous>,1025
641997,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/uxui/(menu)/userGuide/form/table.tsx,<anonymous>,1025
641781,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/uxui/(menu)/userGuide/form/table.tsx,<anonymous>,1025
642027,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/uxui/(menu)/termAndCondition/page.tsx,cell,1025
641799,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/uxui/(menu)/termAndCondition/form/tableHistory.tsx,<anonymous>,1025
642100,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/uxui/(menu)/termAndCondition/form/table.tsx,<anonymous>,1025
642231,Logically dead code,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/uxui/(menu)/setupBackground/page.tsx,ClientPage,561
641777,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/uxui/(menu)/meteringCheckingCondition/page.tsx,cell,1025
642153,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/uxui/(menu)/meteringCheckingCondition/form/tableHistory.tsx,<anonymous>,1025
642044,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/uxui/(menu)/meteringCheckingCondition/form/table.tsx,<anonymous>,1025
642133,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/uxui/(menu)/capacityPublicRemarks/form/modalReason.tsx,ModalReason,476
642004,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/uxui/(menu)/capacityPublicRemarks/form/modalReason.tsx,ModalReason,476
641786,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/uxui/(menu)/announcement/page.tsx,cell,1025
642206,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/uxui/(menu)/announcement/form/tableHistory.tsx,<anonymous>,1025
641791,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/uxui/(menu)/announcement/form/tableHistory.tsx,<anonymous>,1025
642182,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/uxui/(menu)/announcement/form/table.tsx,<anonymous>,1025
641893,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/uxui/(menu)/announcement/form/table.tsx,<anonymous>,1025
642252,Reverse tabnabbing,Low,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Sigma,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/systemConfiguration/(menu)/systemParameter/page.tsx,!<placeholder>!%ANONYMOUS:%ANONYMOUS(String)Unknown,1022
642057,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/systemConfiguration/(menu)/systemParameter/page.tsx,ClientPage,476
642132,Reverse tabnabbing,Low,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Sigma,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/systemConfiguration/(menu)/systemParameter/form/table.tsx,!<placeholder>!%ANONYMOUS:%ANONYMOUS(String)Unknown,1022
641773,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/systemConfiguration/(menu)/systemParameter/form/table.tsx,<anonymous>,476
642058,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/systemConfiguration/(menu)/planningDeadline/page.tsx,cell,1025
641967,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/systemConfiguration/(menu)/planningDeadline/page.tsx,cell,1025
641883,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/systemConfiguration/(menu)/planningDeadline/form/tableHistory.tsx,<anonymous>,1025
641841,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/systemConfiguration/(menu)/planningDeadline/form/tableHistory.tsx,<anonymous>,1025
641821,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/systemConfiguration/(menu)/planningDeadline/form/table.tsx,<anonymous>,1025
641794,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/systemConfiguration/(menu)/planningDeadline/form/table.tsx,<anonymous>,1025
641968,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/systemConfiguration/(menu)/nominationDeadline/page.tsx,cell,1025
642165,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/systemConfiguration/(menu)/nominationDeadline/form/tableHistory.tsx,<anonymous>,1025
641921,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/systemConfiguration/(menu)/nominationDeadline/form/table.tsx,<anonymous>,1025
641991,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/systemConfiguration/(menu)/hvOperationFlow/form/tableHistory.tsx,<anonymous>,476
642012,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/systemConfiguration/(menu)/hvOperationFlow/form/table.tsx,<anonymous>,476
642088,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/systemConfiguration/(menu)/emailNotiManage/page.tsx,cell,1025
641885,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/systemConfiguration/(menu)/emailNotiManage/form/tableHistory.tsx,<anonymous>,1025
642117,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/systemConfiguration/(menu)/emailNotiManage/form/table.tsx,<anonymous>,1025
641804,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/systemConfiguration/(menu)/emailGroupForEvent/page.tsx,cell,1025
642024,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/systemConfiguration/(menu)/emailGroupForEvent/form/tableHistory.tsx,<anonymous>,1025
642023,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/systemConfiguration/(menu)/emailGroupForEvent/form/table.tsx,<anonymous>,476
641989,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/systemConfiguration/(menu)/emailGroupForEvent/form/table.tsx,<anonymous>,1025
641784,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/systemConfiguration/(menu)/configModeZoneBaseInven/page.tsx,cell,1025
641904,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/systemConfiguration/(menu)/configModeZoneBaseInven/form/tableHistory.tsx,<anonymous>,1025
642147,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/systemConfiguration/(menu)/configModeZoneBaseInven/form/table.tsx,<anonymous>,1025
642041,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/masterData/(menu)/zone/page.tsx,handleFormSubmit,476
642254,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/masterData/(menu)/zone/form/modalAction.tsx,<anonymous>,476
642016,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/masterData/(menu)/nominationPoint/form/tableHistory.tsx,<anonymous>,476
641940,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/masterData/(menu)/meteredPoint/form/modalAction.tsx,<anonymous>,476
642022,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/masterData/(menu)/contractPoint/form/modalAction.tsx,validateNewPeriod,476
641847,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/masterData/(menu)/contractPoint/form/modalAction.tsx,<anonymous>,476
642154,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/masterData/(menu)/configMasterPath/page.tsx,<anonymous>,476
641832,Identical code for different branches,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/masterData/(menu)/configMasterPath/page.tsx,<anonymous>,398
642141,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/masterData/(menu)/configMasterPath/form/table.tsx,<anonymous>,476
641838,Identical code for different branches,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/masterData/(menu)/configMasterPath/form/table.tsx,<anonymous>,398
642068,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/masterData/(menu)/configMasterPath/form/nodeExit.tsx,exitNode,476
642036,Expression with no effect,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/masterData/(menu)/configMasterPath/form/nodeExit.tsx,<script>,398
641926,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/masterData/(menu)/configMasterPath/form/nodeEntry.tsx,entryNode,476
641834,Expression with no effect,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/masterData/(menu)/configMasterPath/form/nodeEntry.tsx,<script>,398
642015,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/masterData/(menu)/configMasterPath/form/flow.tsx,<anonymous>,476
641873,Expression with no effect,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/masterData/(menu)/configMasterPath/form/flow.tsx,<script>,398
642146,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/parameters/(menu)/masterData/(menu)/conceptPoint/form/modalLimit.tsx,<anonymous>,476
642111,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/useItOrLoseIt/form/tableHistory.tsx,<anonymous>,1025
642038,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/useItOrLoseIt/form/modalHistory.tsx,<anonymous>,476
641960,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/useItOrLoseIt/form/modalHistory.tsx,<anonymous>,476
641869,Identical code for different branches,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/useItOrLoseIt/form/modalHistory.tsx,<anonymous>,398
642060,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/useItOrLoseIt/form/modalAction.tsx,<anonymous>,476
641939,Identical code for different branches,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/reserveBalGasContracts/form/table.tsx,<anonymous>,398
641950,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/booking/(menu)/reserveBalGasContracts/form/modalView.tsx,<anonymous>,476
